name,address,latitude,longitude,price,stars,business_type,kitchen_type,veggy,GoodForKids,RestaurantsDelivery,WiFi,Alcohol,OutdoorSeating,breakfast,brunch,lunch,dinner,dessert,latenight,romantic,upscale,casual,trendy,classy,review_count,parking,Sunday_open,Sunday_close,Monday_open,Monday_close,Tuesday_open,Tuesday_close,Wednesday_open,Wednesday_close,Thursday_open,Thursday_close,Friday_open,Friday_close,Saturday_open,Saturday_close
The Greenhouse Tavern,2038 E 4th St,41.499074,-81.690421,3,3.5,Bar,American,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,1104,False,16:00:00,22:00:00,,,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,17:00:00,22:00:00
Phnom Penh,1929 W 25th St,41.4852249,-81.70379670000001,2,3.5,other,Asian Fusion,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,136,True,,,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,23:00:00,11:00:00,23:00:00
Adega,2017 E 9th St,41.499615000000006,-81.68592199999999,3,4.0,Bar,Mediterranean,False,False,False,True,True,True,False,False,False,True,False,False,False,True,False,True,True,201,True,7:00:00,22:00:00,6:30:00,22:00:00,6:30:00,22:00:00,6:30:00,22:00:00,6:30:00,22:00:00,6:30:00,23:00:00,7:00:00,23:00:00
Mazzone & Sons Bakery,3519 Clark Ave,41.4694523,-81.7083472,1,4.0,Pizza,Italian,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,True,,,,,,,,,,,,,,
JACK Cleveland Casino,100 Public Square,41.498569,-81.69309799999999,2,3.0,Bar,other,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,307,True,,,,,,,,,,,,,,
Pacer's Bar & Grill,19800 S Waterloo Rd,41.57957779,-81.54175918,2,3.0,other,American,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,14,False,,,,,,,,,,,,,,
Subway Restaurants,3784 W 117th St,41.4500971,-81.76949499999999,1,2.5,Sandwiches,other,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,True,9:00:00,21:00:00,9:00:00,21:30:00,9:00:00,21:30:00,9:00:00,21:00:00,9:00:00,21:30:00,9:00:00,21:30:00,9:00:00,21:30:00
Jimmy John's,836 W St Clair Ave,41.499395299999996,-81.69966720000001,1,2.5,Sandwiches,other,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9,False,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,3:00:00,11:00:00,3:00:00
Sages Cafe,10900 Euclid Ave,41.5044496,-81.6093372,1,4.0,Cafe,other,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,5,False,,,8:00:00,18:00:00,8:00:00,18:00:00,8:00:00,18:00:00,8:00:00,18:00:00,8:00:00,18:00:00,,
Soho Chicken + Whiskey,1889 W 25th St,41.4855634,-81.70414179999999,2,4.5,Bar,Southern,False,False,False,True,True,True,False,True,False,True,False,False,False,False,False,True,True,473,True,11:00:00,14:00:00,,,17:00:00,22:00:00,17:00:00,22:00:00,17:00:00,22:00:00,17:00:00,22:00:00,17:00:00,22:00:00
Hot Sauce Williams Barbecue Restaurant,3770 Lee Rd,41.4570435,-81.56527700000001,1,2.5,other,other,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,35,True,12:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,0:00:00,11:00:00,1:00:00,11:00:00,1:00:00,11:00:00,1:00:00
Papa Primoz,3790 W 117th St,41.44988868,-81.76927171,2,3.5,Pizza,other,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26,False,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,23:00:00
LaRich's Pizza,797 Bishop Rd,41.5394956,-81.4780372,3,3.5,Pizza,Italian,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False,12:00:00,21:00:00,11:00:00,21:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,12:00:00,22:00:00
Terrace Club At Progressive Field,2401 Ontario St,41.49605942,-81.68518829,2,3.0,other,American,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,15,False,,,,,,,,,,,,,,
McDonald's,5616 Memphis Ave,41.44022008,-81.72502175,1,1.0,Cafe,other,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15,False,,,,,,,,,,,,,,
Yum Yum's of Cleveland,512 Euclid Ave,41.499844,-81.6893042,1,4.0,Cafe,other,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,37,True,8:00:00,18:00:00,8:00:00,14:00:00,6:00:00,18:00:00,6:00:00,18:00:00,6:00:00,18:00:00,6:00:00,18:00:00,8:00:00,18:00:00
The Parma Tavern,5680 Broadview Rd,41.4077689,-81.6923963,2,3.0,Bar,American,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,62,True,,,,,,,,,,,,,,
Susy's Soup & Deli,230 W Huron Rd,41.497921000000005,-81.693574,1,4.0,Sandwiches,other,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45,True,,,8:30:00,17:00:00,8:30:00,17:00:00,8:30:00,17:00:00,8:30:00,17:00:00,8:30:00,17:00:00,12:00:00,17:00:00
Clifton Martini & Wine Bar,10427 Clifton Blvd,41.4851348,-81.75721829999999,2,3.0,Bar,American,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,True,118,False,16:00:00,23:00:00,16:00:00,0:00:00,16:00:00,0:00:00,16:00:00,0:00:00,16:00:00,0:00:00,16:00:00,2:30:00,17:00:00,2:30:00
China Wok,3006 Broadview Rd,41.44045,-81.702275,1,4.0,other,Chinese,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16,False,,,,,,,,,,,,,,
Steve's Gyros,1979 W 25th St,41.48468629999999,-81.70306190000001,1,4.5,other,Mediterranean,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,160,True,,,10:00:00,15:00:00,,,10:00:00,15:00:00,,,10:00:00,17:00:00,10:00:00,17:00:00
Sung's House,1507 Euclid Ave,41.5010661,-81.6808243,2,4.0,Bar,Japanese,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,True,False,90,False,,,11:00:00,15:00:00,11:00:00,20:30:00,11:00:00,20:30:00,11:00:00,20:30:00,11:00:00,20:30:00,11:00:00,20:30:00
The Grocery,2600 Detroit Ave,41.4911751,-81.70852049999999,,4.5,Sandwiches,other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,10:00:00,18:00:00,7:00:00,20:00:00,7:00:00,20:00:00,7:00:00,20:00:00,7:00:00,20:00:00,7:00:00,20:00:00,7:00:00,18:00:00
Gabe's Family Restaurant,2044 Broadview,41.43610379999999,-81.6976357,1,4.0,other,other,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,38,True,,,,,,,,,,,,,,
Tavern Of Little Italy,12117 Mayfield Rd,41.508838,-81.5979265,2,3.5,Bar,American,False,False,True,True,True,True,False,False,False,True,False,False,False,False,True,False,False,57,False,11:00:00,2:30:00,16:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00
Sushi 86,509 Prospect Ave,41.49845023,-81.68894551,2,4.0,Bar,other,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,False,215,False,,,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,16:00:00,21:00:00
China Dragon,3468 Mayfield Rd,41.51628,-81.55327,1,3.5,other,Chinese,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,False,,,,,,,,,,,,,,
Chocolate Bar,347 Euclid Ave,41.4999484,-81.69036144,2,3.0,Bar,American,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,575,True,15:00:00,22:00:00,11:00:00,0:00:00,11:00:00,0:00:00,11:00:00,0:00:00,11:00:00,0:00:00,11:00:00,2:00:00,11:00:00,2:00:00
Starbucks,3465 Steelyard Dr,41.458332,-81.68911999999999,,1.5,Cafe,other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,8:00:00,20:00:00,8:00:00,20:00:00,8:00:00,20:00:00,8:00:00,20:00:00,8:00:00,20:00:00,8:00:00,21:00:00,8:00:00,21:00:00
Seti's Polish Boys,W 4242 Lorain Ave,41.481179600000004,-81.7110783,1,4.0,Fast Food,American,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,32,True,,,10:00:00,15:00:00,10:00:00,15:00:00,10:00:00,15:00:00,10:00:00,15:00:00,10:00:00,15:00:00,10:00:00,15:00:00
Vienna Market,5615 Woodland Ave,41.4882646,-81.6503183,,4.0,Delis,other,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,False,,,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00
Wings Sports Bar & Grill,14516 Broadway Ave,41.4223755,-81.5801048,,4.0,Bar,American,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,False,,,,,,,,,,,,,,
Lucky's Market,11620 Clifton Blvd,41.48766320000001,-81.76785,2,4.0,Delis,other,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,77,True,7:00:00,22:00:00,,,7:00:00,21:00:00,9:00:00,21:00:00,7:00:00,16:00:00,7:00:00,22:00:00,7:00:00,22:00:00
Mr Hero,468 Richmond Rd,41.551898,-81.497733,1,4.0,Fast Food,other,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,12:00:00,20:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00
Fabios Pizza,4203 Clark Ave,41.469448799999995,-81.7146058,2,2.5,Pizza,other,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,30,False,,,18:00:00,4:00:00,18:00:00,4:00:00,18:00:00,4:00:00,18:00:00,4:00:00,16:00:00,4:00:00,16:00:00,4:00:00
Vera's Nationality Bakery,"1979 W 25th St, Ste F10",41.48468629999999,-81.70306190000001,2,4.5,Bakeries,other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13,False,,,7:00:00,16:00:00,,,7:00:00,16:00:00,,,7:00:00,18:00:00,7:00:00,18:00:00
Local West,7400 Detroit Ave,41.482836999999996,-81.7355618,2,4.5,Sandwiches,American,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,False,153,True,11:00:00,19:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00
Tasty Pizza,5101 Mayfield Rd,41.520355,-81.4956498,2,3.0,Pizza,Italian,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,45,True,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00
Dante's Inferno,Progressive Field,41.499044,-81.68548036,,4.0,Pizza,other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,,,,,,,,,,,,,,
Moe's Tavern Brewing,1740 E 17th St,41.503936700000004,-81.68063620000001,2,4.5,Pizza,American,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,42,True,16:00:00,2:30:00,,,16:00:00,2:30:00,16:00:00,2:30:00,16:00:00,2:30:00,16:00:00,2:30:00,16:00:00,2:30:00
Messina Pizza & Bakery,1071 Ivanhoe Rd,41.5508029,-81.5717034,1,4.5,Pizza,other,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,,,6:00:00,18:00:00,6:00:00,18:00:00,6:00:00,18:00:00,6:00:00,18:00:00,6:00:00,18:00:00,6:00:00,17:00:00
Tony's Pizza,6066 State Rd,41.3982349,-81.7106255,2,4.0,Pizza,other,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,False,11:30:00,20:00:00,,,16:00:00,21:00:00,16:00:00,21:00:00,16:00:00,21:00:00,16:00:00,22:00:00,16:00:00,22:00:00
affoGATO Cat Café,761 Starkweather Ave,41.4773604,-81.6823212,,4.0,Cafe,other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,False,,,,,,,,,,,,,,
Starbucks,1374 West Sixth Street,41.499138,-81.698347,1,3.5,Cafe,other,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,23,False,6:30:00,20:00:00,5:30:00,20:00:00,5:30:00,20:00:00,5:30:00,20:00:00,5:30:00,20:00:00,5:30:00,20:00:00,6:30:00,20:00:00
Etna Restaurant & Wine Bar,11919 Mayfield Rd,41.5088363,-81.59947530000001,2,4.0,Bar,Italian,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,85,False,2:30:00,21:00:00,,,17:00:00,22:00:00,17:00:00,22:00:00,17:00:00,22:00:00,17:00:00,23:00:00,16:30:00,23:00:00
Banya Tamazonka,2070 S Taylor Rd,41.502577,-81.55627,2,4.0,other,other,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,,,,,,,,,,,,,,
Cafe Phix - MidTown,6815 Euclid Ave,41.5048314,-81.6423431,,5.0,Cafe,other,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4,False,,,7:30:00,15:30:00,7:30:00,15:30:00,7:30:00,15:30:00,7:30:00,15:30:00,7:30:00,15:30:00,,
China Town 1,3718 Pearl Rd,41.4540638,-81.701891,1,4.5,other,Chinese,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,False,,,,,,,,,,,,,,
Society Lounge,2063 E 4th St,41.49903005,-81.69008412,2,4.0,Bar,American,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,248,True,17:00:00,0:00:00,17:00:00,0:00:00,17:00:00,0:00:00,17:00:00,0:00:00,17:00:00,0:00:00,17:00:00,2:00:00,17:00:00,2:00:00
Red Walter Bar-B-Q,8425 Cedar Ave,41.500083700000005,-81.6276557,2,3.0,other,other,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,,,,,,,,,,,,,,
Jack Frost Donuts,4960 Pearl Rd,41.4230623,-81.7235261,1,4.5,Cafe,other,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,316,True,7:00:00,20:00:00,6:00:00,20:00:00,6:00:00,20:00:00,6:00:00,20:00:00,6:00:00,20:00:00,6:00:00,20:00:00,6:00:00,20:00:00
Georgio's Oven Fresh Pizza,7146 Denison Ave,41.462572200000004,-81.73753559999999,,1.0,Pizza,other,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,True,11:00:00,22:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,11:15:00,11:00:00,23:00:00,10:00:00,0:00:00,11:00:00,0:00:00
Open Pitt Barb-B-Que,12335 St Clair Ave,41.5415303,-81.5990311,1,3.5,other,other,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,45,True,13:00:00,22:00:00,11:00:00,20:00:00,11:00:00,0:00:00,11:00:00,0:00:00,11:00:00,0:00:00,11:00:00,2:30:00,11:00:00,2:30:00
Tabletop Board Game Cafe,1810 W 25th St,41.486312100000006,-81.7054833,2,4.5,Cafe,other,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,110,False,11:00:00,18:00:00,,,16:00:00,23:00:00,16:00:00,23:00:00,16:00:00,23:00:00,11:00:00,1:00:00,11:00:00,1:00:00
Beet Jar Juicebar & Takeaway,1432 W 29th St,41.48947020000001,-81.7110793,2,4.5,Sandwiches,other,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,92,False,8:00:00,14:00:00,7:00:00,18:00:00,7:00:00,18:00:00,7:00:00,18:00:00,7:00:00,18:00:00,7:00:00,18:00:00,8:00:00,14:00:00
Wasabi Restaurant,2123 E79th St,41.5006633,-81.63326550000001,2,4.5,Bar,Chinese,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,13,False,,,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,22:00:00,10:00:00,22:00:00
Famous Gyro George,3765 Ridge Rd,41.4535579,-81.7371007,1,3.0,Sandwiches,Greek,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6,False,,,,,,,,,,,,,,
Luna Bakery Cafe,2482 Fairmount Blvd,41.5005333,-81.5921431,1,4.0,Cafe,other,False,True,False,True,False,True,True,True,True,False,False,False,False,False,True,False,False,333,True,8:00:00,17:00:00,,,7:00:00,19:00:00,7:00:00,19:00:00,7:00:00,19:00:00,7:00:00,19:00:00,8:00:00,17:00:00
Oasis Urban Cafe,1375 E 9th St,41.5038243,-81.68850400000001,,3.5,Cafe,other,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,,,6:00:00,16:30:00,6:00:00,16:30:00,6:00:00,16:30:00,6:00:00,16:30:00,6:00:00,16:30:00,,
Papa John's Pizza,18400 Detroit Ave,41.482898,-81.82621390000001,1,3.0,Pizza,other,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,,,,,,,,,,,,,,
Luxe Kitchen & Lounge,6605 Detroit Ave,41.483650700000005,-81.73096640000001,2,4.0,Bar,American,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,331,False,10:00:00,21:00:00,17:00:00,22:00:00,17:00:00,22:00:00,17:00:00,22:00:00,17:00:00,22:00:00,17:00:00,0:00:00,10:00:00,0:00:00
Las Tienditas Del Mercado,2886 W 25th St,41.4727975,-81.6996838,,4.5,Cafe,Caribbean,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,,,8:00:00,17:00:00,8:00:00,17:00:00,8:00:00,17:00:00,8:00:00,17:00:00,8:00:00,17:00:00,9:00:00,15:00:00
Ha Ahn Korean Restaurant,3030 Superior Ave E,41.510485100000004,-81.6696382,2,4.0,Bar,Japanese,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,128,True,,,,,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00
Geppetto's Pizza & Ribs,7277 Pearl Rd,41.367428499999995,-81.80426659999999,,2.5,Pizza,other,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,True,15:00:00,20:00:00,,,16:00:00,21:00:00,16:00:00,21:00:00,16:00:00,21:00:00,15:00:00,22:00:00,15:00:00,22:00:00
Indian Delight,5507 Detroit Ave,41.4852245,-81.72499930000001,2,3.5,other,Indian,False,True,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,134,False,17:00:00,21:00:00,17:30:00,22:00:00,,,17:30:00,22:00:00,17:30:00,22:00:00,17:30:00,22:00:00,17:30:00,22:00:00
Upper Crust Pizza - Cleveland,15631 Puritas Ave,41.4333809,-81.8066582,1,2.5,Pizza,other,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,32,False,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,23:00:00,11:00:00,23:00:00
Charlie's Restaurant,2102 Brookpark Rd,41.4193894,-81.6954343,1,4.0,Burgers,other,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,22,True,6:00:00,15:00:00,6:00:00,15:00:00,6:00:00,15:00:00,6:00:00,15:00:00,6:00:00,15:00:00,6:00:00,15:00:00,6:00:00,15:00:00
Mod Meals,,41.5214566,-81.6418656,2,4.5,Food Delivery Services,other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,False,,,8:00:00,23:00:00,8:00:00,23:00:00,8:00:00,23:00:00,8:00:00,23:00:00,8:00:00,23:00:00,,
Potbelly Sandwich Shop,515 Euclid Ave,41.500053,-81.689442,1,4.0,Sandwiches,other,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,45,False,,,11:00:00,17:00:00,7:00:00,19:00:00,7:00:00,19:00:00,11:00:00,15:00:00,7:00:00,19:00:00,11:00:00,15:00:00
Market Avenue Wine Bar,2521 Market Ave,41.4841716,-81.7042358,2,4.5,Bar,other,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,True,96,True,16:00:00,0:00:00,16:00:00,0:00:00,16:00:00,0:00:00,16:00:00,1:00:00,16:00:00,1:00:00,16:00:00,1:00:00,14:30:00,1:00:00
